G|406|Montana|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|252,336,472,704,743,828,910,919,980,984|North Carolina|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|701|North Dakota|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|308,402,531|Nebraska|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|603|New Hampshire|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|201,551,609,640,732,848,856,862,908,973|New Jersey|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|505,575|New Mexico|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|702,725,775|Nevada|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|212,315,329,332,347,363,516,518,585,607,624,631,646,680,716,718,838,845,914,917,929,934|New York|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|216,220,234,283,326,330,380,419,436,440,513,567,614,740,937|Ohio|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|405,539,572,580,918|Oklahoma|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|458,503,541,971|Oregon|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
