M|||44342000-44342999,44344000-44349999,44356000-44357999,44359000-44359999,44362000-44362999,44365000-44366999,44389000-44389999,44398000-44398999,44431000-44431999,44441000-44441999,44462000-44462999,44466000-44466999,44468000-44468999,44472000-44472999,44474000-44474999,44476000-44476999,44478000-44478999,44485000-44486999,44488000-44489999,44493000-44496999,44498000-44499999,44542000-44543999,44545000-44545999,44551000-44552999,44556000-44556999,44571000-44574999,44577000-44577999,44579000-44579999,44584000-44584999,44586000-44587999,44589000-44589999,44597000-44598999,44627000-44627999,44629000-44629999,44641000-44641999,44649000-44649999,44658000-44658999,44662000-44665999,44667000-44667999,44692000-44694999,44697000-44697999,44771000-44772999,44782000-44783999,44785000-44786999,44788000-44789999,44826000-44827999,44829000-44829999|
M|||45342000-45342999,45344000-45349999,45356000-45357999,45359000-45359999,45362000-45362999,45365000-45366999,45389000-45389999,45398000-45398999,45431000-45431999,45441000-45441999,45462000-45462999,45466000-45466999,45468000-45468999,45472000-45472999,45474000-45474999,45476000-45476999,45478000-45478999,45485000-45486999,45488000-45489999,45493000-45496999,45498000-45499999,45542000-45543999,45545000-45545999,45551000-45552999,45556000-45556999,45571000-45574999,45577000-45577999,45579000-45579999,45584000-45584999,45586000-45587999,45589000-45589999,45597000-45598999,45627000-45627999,45629000-45629999,45641000-45641999,45649000-45649999,45658000-45658999,45662000-45665999,45667000-45667999,45692000-45694999,45697000-45697999,45771000-45772999,45782000-45783999,45785000-45786999,45788000-45789999,45826000-45827999,45829000-45829999|
M|||46342000-46342999,46344000-46349999,46356000-46357999,46359000-46359999,46362000-46362999,46365000-46366999,46389000-46389999,46398000-46398999,46431000-46431999,46441000-46441999,46462000-46462999,46466000-46466999,46468000-46468999,46472000-46472999,46474000-46474999,46476000-46476999,46478000-46478999,46485000-46486999,46488000-46489999,46493000-46496999,46498000-46499999,46542000-46543999,46545000-46545999,46551000-46552999,46556000-46556999,46571000-46574999,46577000-46577999,46579000-46579999,46584000-46584999,46586000-46587999,46589000-46589999,46597000-46598999,46627000-46627999,46629000-46629999,46641000-46641999,46649000-46649999,46658000-46658999,46662000-46665999,46667000-46667999,46692000-46694999,46697000-46697999,46771000-46772999,46782000-46783999,46785000-46786999,46788000-46789999,46826000-46827999,46829000-46829999|
M|||47342000-47342999,47344000-47349999,47356000-47357999,47359000-47359999,47362000-47362999,47365000-47366999,47389000-47389999,47398000-47398999,47431000-47431999,47441000-47441999,47462000-47462999,47466000-47466999,47468000-47468999,47472000-47472999,47474000-47474999,47476000-47476999,47478000-47478999,47485000-47486999,47488000-47489999,47493000-47496999,47498000-47499999,47542000-47543999,47545000-47545999,47551000-47552999,47556000-47556999,47571000-47574999,47577000-47577999,47579000-47579999,47584000-47584999,47586000-47587999,47589000-47589999,47597000-47598999,47627000-47627999,47629000-47629999,47641000-47641999,47649000-47649999,47658000-47658999,47662000-47665999,47667000-47667999,47692000-47694999,47697000-47697999,47771000-47772999,47782000-47783999,47785000-47786999,47788000-47789999,47826000-47827999,47829000-47829999|
M|||48342000-48342999,48344000-48349999,48356000-48357999,48359000-48359999,48362000-48362999,48365000-48366999,48389000-48389999,48398000-48398999,48431000-48431999,48441000-48441999,48462000-48462999,48466000-48466999,48468000-48468999,48472000-48472999,48474000-48474999,48476000-48476999,48478000-48478999,48485000-48486999,48488000-48489999,48493000-48496999,48498000-48499999,48542000-48543999,48545000-48545999,48551000-48552999,48556000-48556999,48571000-48574999,48577000-48577999,48579000-48579999,48584000-48584999,48586000-48587999,48589000-48589999,48597000-48598999,48627000-48627999,48629000-48629999,48641000-48641999,48649000-48649999,48658000-48658999,48662000-48665999,48667000-48667999,48692000-48694999,48697000-48697999,48771000-48772999,48782000-48783999,48785000-48786999,48788000-48789999,48826000-48827999,48829000-48829999|
M|||49342000-49342999,49344000-49349999,49356000-49357999,49359000-49359999,49362000-49362999,49365000-49366999,49389000-49389999,49398000-49398999,49431000-49431999,49441000-49441999,49462000-49462999,49466000-49466999,49468000-49468999,49472000-49472999,49474000-49474999,49476000-49476999,49478000-49478999,49485000-49486999,49488000-49489999,49493000-49496999,49498000-49499999,49542000-49543999,49545000-49545999,49551000-49552999,49556000-49556999,49571000-49574999,49577000-49577999,49579000-49579999,49584000-49584999,49586000-49587999,49589000-49589999,49597000-49598999,49627000-49627999,49629000-49629999,49641000-49641999,49649000-49649999,49658000-49658999,49662000-49665999,49667000-49667999,49692000-49694999,49697000-49697999,49771000-49772999,49782000-49783999,49785000-49786999,49788000-49789999,49826000-49827999,49829000-49829999|
M|||53342000-53342999,53344000-53349999,53356000-53357999,53359000-53359999,53362000-53362999,53365000-53366999,53389000-53389999,53398000-53398999,53431000-53431999,53441000-53441999,53462000-53462999,53466000-53466999,53468000-53468999,53472000-53472999,53474000-53474999,53476000-53476999,53478000-53478999,53485000-53486999,53488000-53489999,53493000-53496999,53498000-53499999,53542000-53543999,53545000-53545999,53551000-53552999,53556000-53556999,53571000-53574999,53577000-53577999,53579000-53579999,53584000-53584999,53586000-53587999,53589000-53589999,53597000-53598999,53627000-53627999,53629000-53629999,53641000-53641999,53649000-53649999,53658000-53658999,53662000-53665999,53667000-53667999,53692000-53694999,53697000-53697999,53771000-53772999,53782000-53783999,53785000-53786999,53788000-53789999,53826000-53827999,53829000-53829999|
M|||54342000-54342999,54344000-54349999,54356000-54357999,54359000-54359999,54362000-54362999,54365000-54366999,54389000-54389999,54398000-54398999,54431000-54431999,54441000-54441999,54462000-54462999,54466000-54466999,54468000-54468999,54472000-54472999,54474000-54474999,54476000-54476999,54478000-54478999,54485000-54486999,54488000-54489999,54493000-54496999,54498000-54499999,54542000-54543999,54545000-54545999,54551000-54552999,54556000-54556999,54571000-54574999,54577000-54577999,54579000-54579999,54584000-54584999,54586000-54587999,54589000-54589999,54597000-54598999,54627000-54627999,54629000-54629999,54641000-54641999,54649000-54649999,54658000-54658999,54662000-54665999,54667000-54667999,54692000-54694999,54697000-54697999,54771000-54772999,54782000-54783999,54785000-54786999,54788000-54789999,54826000-54827999,54829000-54829999|
M|||55342000-55342999,55344000-55349999,55356000-55357999,55359000-55359999,55362000-55362999,55365000-55366999,55389000-55389999,55398000-55398999,55431000-55431999,55441000-55441999,55462000-55462999,55466000-55466999,55468000-55468999,55472000-55472999,55474000-55474999,55476000-55476999,55478000-55478999,55485000-55486999,55488000-55489999,55493000-55496999,55498000-55499999,55542000-55543999,55545000-55545999,55551000-55552999,55556000-55556999,55571000-55574999,55577000-55577999,55579000-55579999,55584000-55584999,55586000-55587999,55589000-55589999,55597000-55598999,55627000-55627999,55629000-55629999,55641000-55641999,55649000-55649999,55658000-55658999,55662000-55665999,55667000-55667999,55692000-55694999,55697000-55697999,55771000-55772999,55782000-55783999,55785000-55786999,55788000-55789999,55826000-55827999,55829000-55829999|
M|||56342000-56342999,56344000-56349999,56356000-56357999,56359000-56359999,56362000-56362999,56365000-56366999,56389000-56389999,56398000-56398999,56431000-56431999,56441000-56441999,56462000-56462999,56466000-56466999,56468000-56468999,56472000-56472999,56474000-56474999,56476000-56476999,56478000-56478999,56485000-56486999,56488000-56489999,56493000-56496999,56498000-56499999,56542000-56543999,56545000-56545999,56551000-56552999,56556000-56556999,56571000-56574999,56577000-56577999,56579000-56579999,56584000-56584999,56586000-56587999,56589000-56589999,56597000-56598999,56627000-56627999,56629000-56629999,56641000-56641999,56649000-56649999,56658000-56658999,56662000-56665999,56667000-56667999,56692000-56694999,56697000-56697999,56771000-56772999,56782000-56783999,56785000-56786999,56788000-56789999,56826000-56827999,56829000-56829999|
